"postcode","suburb","state","latitude","longitude"
"3373","Lake Goldsmith","VIC","-37.43","143.38"
"3373","Lake Wongan","VIC","-37.43","143.38"
"3373","Main Lead","VIC","-37.43","143.38"
"3373","Mena Park","VIC","-37.43","143.38"
"3373","Nerring","VIC","-37.43","143.38"
"3373","Raglan","VIC","-37.43","143.38"
"3373","Stockyard Hill","VIC","-37.43","143.38"
"3373","Stoneleigh","VIC","-37.43","143.38"
"3373","Trawalla","VIC","-37.43","143.38"
"3373","Waterloo","VIC","-37.43","143.38"
"3374","Great Western","VIC","0","0"
"3375","Ballyrogan","VIC","-37.43","143.13"
"3375","Bayindeen","VIC","-37.43","143.13"
"3375","Buangor","VIC","-37.43","143.13"
"3375","Middle Creek","VIC","-37.43","143.13"
"3377","Ararat","VIC","-37.28","142.93"
"3377","Armstrong","VIC","-37.28","142.93"
"3377","Bulgana","VIC","-37.28","142.93"
"3377","Cathcart","VIC","-37.28","142.93"
"3377","Crowlands","VIC","-37.28","142.93"
"3377","Denicull Creek","VIC","-37.28","142.93"
"3377","Dobie","VIC","-37.28","142.93"
"3377","Dunneworthy","VIC","-37.28","142.93"
"3377","Eversley","VIC","-37.28","142.93"
"3377","Langi Logan","VIC","-37.28","142.93"
"3377","Maroona","VIC","-37.28","142.93"
"3377","Mount Cole","VIC","-37.28","142.93"
"3377","Mount Cole Creek","VIC","-37.28","142.93"
"3377","Moyston","VIC","-37.28","142.93"
"3377","Norval","VIC","-37.28","142.93"
"3377","Rhymney","VIC","-37.28","142.93"
"3377","Rocky Point","VIC","-37.28","142.93"
"3377","Rossbridge","VIC","-37.28","142.93"
"3377","Shays Flat","VIC","-37.28","142.93"
"3377","Warrak","VIC","-37.28","142.93"
"3378","Tatyoon","VIC","-37.53","142.94"
"3378","Yalla-Y-Poora","VIC","-37.53","142.94"
"3379","Bornes Hill","VIC","-37.53","142.52"
"3379","Chatsworth","VIC","-37.53","142.52"
"3379","Mafeking","VIC","-37.53","142.52"
"3379","Stavely","VIC","-37.53","142.52"
"3379","Wickliffe","VIC","-37.53","142.52"
"3379","Willaura","VIC","-37.53","142.52"
"3379","Willaura North","VIC","-37.53","142.52"
"3380","Stawell","VIC","-37.16","142.7"
"3380","Stawell West","VIC","-37.16","142.7"
"3381","Bellellen","VIC","-36.94","143.21"
"3381","Bellfield","VIC","-36.94","143.21"
"3381","Black Range","VIC","-36.94","143.21"
"3381","Fyans Creek","VIC","-36.94","143.21"
"3381","Halls Gap","VIC","-36.94","143.21"
"3381","Illawarra","VIC","-36.94","143.21"
"3381","Lake Fyans","VIC","-36.94","143.21"
"3381","Lake Lonsdale","VIC","-36.94","143.21"
"3381","Mokepilly","VIC","-36.94","143.21"
"3381","Mount Dryden","VIC","-36.94","143.21"
"3381","Pomonal","VIC","-36.94","143.21"
"3384","Barkly","VIC","-36.98","143.2"
"3384","Concongella","VIC","-36.98","143.2"
"3384","Frenchmans","VIC","-36.98","143.2"
"3384","Joel Joel","VIC","-36.98","143.2"
"3384","Joel South","VIC","-36.98","143.2"
"3384","Landsborough","VIC","-36.98","143.2"
"3384","Landsborough West","VIC","-36.98","143.2"
"3384","Navarre","VIC","-36.98","143.2"
"3384","Tulkara","VIC","-36.98","143.2"
"3384","Wattle Creek","VIC","-36.98","143.2"
"3385","Dadswells Bridge","VIC","-36.92","142.51"
"3385","Deep Lead","VIC","-36.92","142.51"
"3385","Glenorchy","VIC","-36.92","142.51"
"3385","Ledcourt","VIC","-36.92","142.51"
"3385","Lubeck","VIC","-36.92","142.51"
"3385","Riachella","VIC","-36.92","142.51"
"3385","Roses Gap","VIC","-36.92","142.51"
"3385","Wal Wal","VIC","-36.92","142.51"
"3387","Bolangum","VIC","-36.67","142.87"
"3387","Callawadda","VIC","-36.67","142.87"
"3387","Campbells Bridge","VIC","-36.67","142.87"
"3387","Germania","VIC","-36.67","142.87"
"3387","Greens Creek","VIC","-36.67","142.87"
"3387","Kanya","VIC","-36.67","142.87"
"3387","Marnoo","VIC","-36.67","142.87"
"3387","Marnoo West","VIC","-36.67","142.87"
"3387","Morrl Morrl","VIC","-36.67","142.87"
"3387","Wallaloo","VIC","-36.67","142.87"
"3387","Wallaloo East","VIC","-36.67","142.87"
"3388","Banyena","VIC","-36.57","142.82"
"3388","Rupanyup","VIC","-36.57","142.82"
"3390","Kewell","VIC","-36.45","142.42"
"3390","Murtoa","VIC","-36.45","142.42"
"3391","Brim","VIC","-36.07","142.52"
"3392","Boolite","VIC","-36.46","142.59"
"3392","Minyip","VIC","-36.46","142.59"
"3392","Sheep Hills","VIC","-36.46","142.59"
"3393","Aubrey","VIC","-36.33","142.36"
"3393","Bangerang","VIC","-36.33","142.36"
"3393","Cannum","VIC","-36.33","142.36"
"3393","Crymelon","VIC","-36.33","142.36"
"3393","Kellalac","VIC","-36.33","142.36"
"3393","Lah","VIC","-36.33","142.36"
"3393","Warracknabeal","VIC","-36.33","142.36"
"3393","Wilkur","VIC","-36.33","142.36"
"3393","Willenabrina","VIC","-36.33","142.36"
"3395","Beulah","VIC","-35.94","142.42"
"3395","Kenmare","VIC","-35.94","142.42"
"3395","Reedy Dam","VIC","-35.94","142.42"
"3395","Rosebery","VIC","-35.94","142.42"
"3396","Hopetoun","VIC","-35.73","142.36"
"3400","Horsham","VIC","-36.71","142.2"
"3400","Horsham West","VIC","-36.71","142.2"
"3401","Blackheath","VIC","-36.46","142.31"
"3401","Brimpaen","VIC","-36.46","142.31"
"3401","Bungalally","VIC","-36.46","142.31"
"3401","Cherrypool","VIC","-36.46","142.31"
"3401","Dooen","VIC","-36.46","142.31"
"3401","Drung","VIC","-36.46","142.31"
"3401","Gymbowen","VIC","-36.46","142.31"
"3401","Haven","VIC","-36.46","142.31"
"3401","Jung","VIC","-36.46","142.31"
"3401","Kalkee","VIC","-36.46","142.31"
"3401","Kanagulk","VIC","-36.46","142.31"
"3401","Karnak","VIC","-36.46","142.31"
"3401","Laharum","VIC","-36.46","142.31"
"3401","Longerenong","VIC","-36.46","142.31"
"3401","Lower Norton","VIC","-36.46","142.31"
"3401","Mckenzie Creek","VIC","-36.46","142.31"
"3401","Mockinya","VIC","-36.46","142.31"
"3401","Murra Warra","VIC","-36.46","142.31"
"3401","Nurcoung","VIC","-36.46","142.31"
"3401","Nurrabiel","VIC","-36.46","142.31"
"3401","Pimpinio","VIC","-36.46","142.31"
"3401","Quantong","VIC","-36.46","142.31"
"3401","Riverside","VIC","-36.46","142.31"
"3401","Rocklands","VIC","-36.46","142.31"
"3401","St Helens Plains","VIC","-36.46","142.31"
"3401","Telangatuk East","VIC","-36.46","142.31"
"3401","Toolondo","VIC","-36.46","142.31"
"3401","Vectis","VIC","-36.46","142.31"
"3401","Wail","VIC","-36.46","142.31"
"3401","Wallup","VIC","-36.46","142.31"
"3401","Wartook","VIC","-36.46","142.31"
"3401","Wonwondah","VIC","-36.46","142.31"
"3401","Zumsteins","VIC","-36.46","142.31"
"3402","Horsham","VIC","-37.16","142.67"
"3407","Balmoral","VIC","-37.25","141.84"
"3407","Englefield","VIC","-37.25","141.84"
"3407","Gatum","VIC","-37.25","141.84"
"3407","Pigeon Ponds","VIC","-37.25","141.84"
"3407","Vasey","VIC","-37.25","141.84"
"3409","Arapiles","VIC","-36.78","141.76"
"3409","Clear Lake","VIC","-36.78","141.76"
"3409","Douglas","VIC","-36.78","141.76"
"3409","Duchembegarra","VIC","-36.78","141.76"
"3409","Grass Flat","VIC","-36.78","141.76"
"3409","Jilpanger","VIC","-36.78","141.76"
"3409","Miga Lake","VIC","-36.78","141.76"
"3409","Mitre","VIC","-36.78","141.76"
"3409","Natimuk","VIC","-36.78","141.76"
"3409","Noradjuha","VIC","-36.78","141.76"
"3409","Tooan","VIC","-36.78","141.76"
"3409","Wombelano","VIC","-36.78","141.76"
"3412","Goroke","VIC","-36.75","141.47"
"3413","Minimay","VIC","-36.71","141.18"
"3413","Neuarpurr","VIC","-36.71","141.18"
"3413","Ozenkadnook","VIC","-36.71","141.18"
"3413","Peronne","VIC","-36.71","141.18"
"3414","Antwerp","VIC","-36.3","142.02"
"3414","Dimboola","VIC","-36.3","142.02"
"3414","Tarranyurk","VIC","-36.3","142.02"
"3415","Miram","VIC","-36.38","141.36"
"3418","Broughton","VIC","-36.17","141.33"
"3418","Gerang Gerung","VIC","-36.17","141.33"
"3418","Glenlee","VIC","-36.17","141.33"
"3418","Kiata","VIC","-36.17","141.33"
"3418","Lawloit","VIC","-36.17","141.33"
"3418","Little Desert","VIC","-36.17","141.33"
"3418","Lorquon","VIC","-36.17","141.33"
"3418","Netherby","VIC","-36.17","141.33"
"3418","Nhill","VIC","-36.17","141.33"
"3418","Yanac","VIC","-36.17","141.33"
"3419","Kaniva","VIC","-36.38","141.24"
"3420","Lillimur","VIC","-36.36","141.12"
"3420","Serviceton","VIC","-36.36","141.12"
"3420","Telopea Downs","VIC","-36.36","141.12"
"3423","Jeparit","VIC","-36.14","141.99"
"3424","Albacutya","VIC","-35.69","141.97"
"3424","Rainbow","VIC","-35.69","141.97"
"3424","Yaapeet","VIC","-35.69","141.97"
"3427","Diggers Rest","VIC","-37.63","144.72"
"3428","Bulla","VIC","-37.64","144.8"
"3429","Sunbury","VIC","-37.58","144.73"
"3429","Wildwood","VIC","-37.58","144.73"
"3430","Clarkefield","VIC","-37.48","144.75"
"3431","Riddells Creek","VIC","-37.46","144.67"
"3432","Bolinda","VIC","-37.43","144.78"
"3433","Monegeetta","VIC","0","0"
"3434","Cherokee","VIC","-37.39","144.64"
"3434","Kerrie","VIC","-37.39","144.64"
"3434","Romsey","VIC","-37.39","144.64"
"3434","Springfield","VIC","-37.39","144.64"
"3435","Benloch","VIC","-37.19","144.69"
"3435","Goldie","VIC","-37.19","144.69"
"3435","Lancefield","VIC","-37.19","144.69"
"3435","Nulla Vale","VIC","-37.19","144.69"
"3437","Bullengarook","VIC","-37.52","144.48"
"3437","Gisborne","VIC","-37.52","144.48"
"3437","Gisborne South","VIC","-37.52","144.48"
"3438","New Gisborne","VIC","-37.46","144.6"
"3440","Macedon","VIC","-37.4","144.59"
"3441","Mount Macedon","VIC","-37.4","144.59"
"3442","Ashbourne","VIC","-37.39","144.45"
"3442","Cadello","VIC","-37.39","144.45"
"3442","Carlsruhe","VIC","-37.39","144.45"
"3442","Cobaw","VIC","-37.39","144.45"
"3442","Hesket","VIC","-37.39","144.45"
"3442","Newham","VIC","-37.39","144.45"
"3442","Rochford","VIC","-37.39","144.45"
"3442","Woodend","VIC","-37.39","144.45"
"3442","Woodend North","VIC","-37.39","144.45"
"3444","Barfold","VIC","-37.09","144.51"
"3444","Baynton","VIC","-37.09","144.51"
"3444","Baynton East","VIC","-37.09","144.51"
"3444","Edgecombe","VIC","-37.09","144.51"
"3444","Glenhope","VIC","-37.09","144.51"
"3444","Greenhill","VIC","-37.09","144.51"
"3444","Kyneton","VIC","-37.09","144.51"
"3444","Kyneton South","VIC","-37.09","144.51"
"3444","Langley","VIC","-37.09","144.51"
"3444","Lauriston","VIC","-37.09","144.51"
"3444","Lyal","VIC","-37.09","144.51"
"3444","Metcalfe East","VIC","-37.09","144.51"
"3444","Mia Mia","VIC","-37.09","144.51"
"3444","Myrtle Creek","VIC","-37.09","144.51"
"3444","Pastoria","VIC","-37.09","144.51"
"3444","Pastoria East","VIC","-37.09","144.51"
"3444","Pipers Creek","VIC","-37.09","144.51"
"3444","Redesdale","VIC","-37.09","144.51"
"3444","Sidonia","VIC","-37.09","144.51"
"3444","Spring Hill","VIC","-37.09","144.51"
"3444","Tylden","VIC","-37.09","144.51"
"3444","Tylden South","VIC","-37.09","144.51"
"3446","Drummond North","VIC","-37.2","144.29"
"3446","Malmsbury","VIC","-37.2","144.29"
"3447","Taradale","VIC","-37.13","144.36"
"3448","Elphinstone","VIC","-37.11","144.34"
"3448","Metcalfe","VIC","-37.11","144.34"
"3448","Sutton Grange","VIC","-37.11","144.34"
"3450","Castlemaine","VIC","-37.06","144.22"
"3450","Moonlight Flat","VIC","-37.06","144.22"
"3451","Barkers Creek","VIC","-37.03","144.24"
"3451","Campbells Creek","VIC","-37.03","144.24"
"3451","Chewton","VIC","-37.03","144.24"
"3451","Chewton Bushlands","VIC","-37.03","144.24"
"3451","Faraday","VIC","-37.03","144.24"
"3451","Fryerstown","VIC","-37.03","144.24"
"3451","Glenluce","VIC","-37.03","144.24"
"3451","Golden Point","VIC","-37.03","144.24"
"3451","Gower","VIC","-37.03","144.24"
"3451","Guildford","VIC","-37.03","144.24"
"3451","Irishtown","VIC","-37.03","144.24"
"3451","Mckenzie Hill","VIC","-37.03","144.24"
"3451","Muckleford","VIC","-37.03","144.24"
"3451","Tarilta","VIC","-37.03","144.24"
"3451","Vaughan","VIC","-37.03","144.24"
"3451","Yapeen","VIC","-37.03","144.24"
"3453","Harcourt","VIC","-37","144.26"
"3453","Harcourt North","VIC","-37","144.26"
"3453","Ravenswood","VIC","-37","144.26"
"3453","Ravenswood South","VIC","-37","144.26"
"3458","Barrys Reef","VIC","-37.45","144.29"
"3458","Blackwood","VIC","-37.45","144.29"
"3458","Fern Hill","VIC","-37.45","144.29"
"3458","Lerderderg","VIC","-37.45","144.29"
"3458","Little Hampton","VIC","-37.45","144.29"
"3458","Newbury","VIC","-37.45","144.29"
"3458","North Blackwood","VIC","-37.45","144.29"
"3458","Trentham","VIC","-37.45","144.29"
"3458","Trentham East","VIC","-37.45","144.29"
"3460","Basalt","VIC","-37.31","144.09"
"3460","Daylesford","VIC","-37.31","144.09"
"3461","Bullarto","VIC","-37.39","144.22"
"3461","Bullarto South","VIC","-37.39","144.22"
"3461","Clydesdale","VIC","-37.39","144.22"
"3461","Coomoora","VIC","-37.39","144.22"
"3461","Denver","VIC","-37.39","144.22"
"3461","Drummond","VIC","-37.39","144.22"
"3461","Dry Diggings","VIC","-37.39","144.22"
"3461","Eganstown","VIC","-37.39","144.22"
"3461","Elevated Plains","VIC","-37.39","144.22"
"3461","Franklinford","VIC","-37.39","144.22"
"3461","Glenlyon","VIC","-37.39","144.22"
"3461","Hepburn","VIC","-37.39","144.22"
"3461","Hepburn Springs","VIC","-37.39","144.22"
"3461","Korweinguboora","VIC","-37.39","144.22"
"3461","Leonards Hill","VIC","-37.39","144.22"
"3461","Lyonville","VIC","-37.39","144.22"
"3461","Mount Franklin","VIC","-37.39","144.22"
"3461","Musk","VIC","-37.39","144.22"
"3461","Musk Vale","VIC","-37.39","144.22"
"3461","Porcupine Ridge","VIC","-37.39","144.22"
"3461","Sailors Falls","VIC","-37.39","144.22"
"3461","Sailors Hill","VIC","-37.39","144.22"
"3461","Shepherds Flat","VIC","-37.39","144.22"
"3461","Spargo Creek","VIC","-37.39","144.22"
"3461","Strangways","VIC","-37.39","144.22"
"3461","Wheatsheaf","VIC","-37.39","144.22"
"3461","Yandoit","VIC","-37.39","144.22"
"3461","Yandoit Hills","VIC","-37.39","144.22"
"3462","Green Gully","VIC","-37.11","144.1"
"3462","Joyces Creek","VIC","-37.11","144.1"
"3462","Muckleford South","VIC","-37.11","144.1"
"3462","Newstead","VIC","-37.11","144.1"
"3462","Sandon","VIC","-37.11","144.1"
"3462","Welshmans Reef","VIC","-37.11","144.1"
"3463","Baringhup","VIC","-36.98","143.95"
"3463","Baringhup West","VIC","-36.98","143.95"
"3463","Bradford","VIC","-36.98","143.95"
"3463","Eastville","VIC","-36.98","143.95"
"3463","Laanecoorie","VIC","-36.98","143.95"
"3463","Maldon","VIC","-36.98","143.95"
"3463","Neereman","VIC","-36.98","143.95"
"3463","Nuggetty","VIC","-36.98","143.95"
"3463","Shelbourne","VIC","-36.98","143.95"
"3463","Tarrengower","VIC","-36.98","143.95"
"3463","Walmer","VIC","-36.98","143.95"
"3463","Woodstock West","VIC","-36.98","143.95"
"3464","Carisbrook","VIC","-37.01","143.8"
"3465","Adelaide Lead","VIC","-37.07","143.68"
"3465","Alma","VIC","-37.07","143.68"
"3465","Bowenvale","VIC","-37.07","143.68"
"3465","Bung Bong","VIC","-37.07","143.68"
"3465","Cotswold","VIC","-37.07","143.68"
"3465","Craigie","VIC","-37.07","143.68"
"3465","Daisy Hill","VIC","-37.07","143.68"
"3465","Flagstaff","VIC","-37.07","143.68"
"3465","Golden Point","VIC","-37.07","143.68"
"3465","Havelock","VIC","-37.07","143.68"
"3465","Homebush","VIC","-37.07","143.68"
"3465","Majorca","VIC","-37.07","143.68"
"3465","Maryborough","VIC","-37.07","143.68"
"3465","Moolort","VIC","-37.07","143.68"
"3465","Moonlight Flat","VIC","-37.07","143.68"
"3465","Natte Yallock","VIC","-37.07","143.68"
"3465","Rathscar","VIC","-37.07","143.68"
"3465","Rathscar West","VIC","-37.07","143.68"
"3465","Simson","VIC","-37.07","143.68"
"3465","Timor","VIC","-37.07","143.68"
"3465","Timor West","VIC","-37.07","143.68"
"3465","Wareek","VIC","-37.07","143.68"
"3467","Avoca","VIC","-37.09","143.47"
"3468","Amphitheatre","VIC","-37.18","143.4"
"3468","Mount Lonarch","VIC","-37.18","143.4"
"3469","Elmhurst","VIC","-37.18","143.25"
"3469","Glenlofty","VIC","-37.18","143.25"
"3469","Glenlogie","VIC","-37.18","143.25"
"3469","Glenpatrick","VIC","-37.18","143.25"
"3469","Nowhere Creek","VIC","-37.18","143.25"
"3472","Bet Bet","VIC","-36.92","143.76"
"3472","Betley","VIC","-36.92","143.76"
"3472","Bromley","VIC","-36.92","143.76"
"3472","Dunluce","VIC","-36.92","143.76"
"3472","Dunolly","VIC","-36.92","143.76"
"3472","Eddington","VIC","-36.92","143.76"
"3472","Goldsborough","VIC","-36.92","143.76"
"3472","Inkerman","VIC","-36.92","143.76"
"3472","Mcintyre","VIC","-36.92","143.76"
"3472","Moliagul","VIC","-36.92","143.76"
"3472","Mount Hooghly","VIC","-36.92","143.76"
"3475","Archdale","VIC","-36.83","143.5"
"3475","Archdale Junction","VIC","-36.83","143.5"
"3475","Bealiba","VIC","-36.83","143.5"
"3475","Burkes Flat","VIC","-36.83","143.5"
"3475","Cochranes Creek","VIC","-36.83","143.5"
"3475","Emu","VIC","-36.83","143.5"
"3475","Logan","VIC","-36.83","143.5"
"3477","Avon Plains","VIC","0","0"
"3477","Beazleys Bridge","VIC","0","0"
"3477","Carapooee","VIC","0","0"
"3477","Carapooee West","VIC","0","0"
"3477","Coonooer Bridge","VIC","0","0"
"3477","Coonooer West","VIC","0","0"
"3477","Dalyenong","VIC","0","0"
"3477","Gooroc","VIC","0","0"
"3477","Gowar East","VIC","0","0"
"3477","Grays Bridge","VIC","0","0"
"3477","Gre Gre","VIC","0","0"
"3477","Gre Gre North","VIC","0","0"
"3477","Gre Gre South","VIC","0","0"
"3477","Kooreh","VIC","0","0"
"3477","Marnoo East","VIC","0","0"
"3477","Moolerr","VIC","0","0"
"3477","Moyreisk","VIC","0","0"
"3477","Paradise","VIC","0","0"
"3477","Redbank","VIC","0","0"
"3477","Rostron","VIC","0","0"
"3477","Slaty Creek","VIC","0","0"
"3477","St Arnaud East","VIC","0","0"
"3477","St Arnaud North","VIC","0","0"
"3477","Stuart Mill","VIC","0","0"
"3477","Sutherland","VIC","0","0"
"3477","Swanwater","VIC","0","0"
"3477","Tottington","VIC","0","0"
"3477","Traynors Lagoon","VIC","0","0"
"3477","Winjallok","VIC","0","0"
"3477","York Plains","VIC","0","0"
"3478","Dooboobetic","VIC","-36.54","142.92"
"3478","Medlyn","VIC","-36.54","142.92"
"3478","Moonambel","VIC","-36.54","142.92"
"3478","Percydale","VIC","-36.54","142.92"
"3478","St Arnaud","VIC","-36.54","142.92"
"3478","Tanwood","VIC","-36.54","142.92"
"3478","Warrenmang","VIC","-36.54","142.92"
"3478","Yawong Hills","VIC","-36.54","142.92"
"3480","Areegra","VIC","-36.24","142.69"
"3480","Carron","VIC","-36.24","142.69"
"3480","Cope Cope","VIC","-36.24","142.69"
"3480","Corack","VIC","-36.24","142.69"
"3480","Corack East","VIC","-36.24","142.69"
"3480","Donald","VIC","-36.24","142.69"
"3480","Gil Gil","VIC","-36.24","142.69"
"3480","Jeffcott","VIC","-36.24","142.69"
"3480","Jeffcott North","VIC","-36.24","142.69"
"3480","Laen","VIC","-36.24","142.69"
"3480","Laen East","VIC","-36.24","142.69"
"3480","Laen North","VIC","-36.24","142.69"
"3480","Lake Buloke","VIC","-36.24","142.69"
"3480","Lawler","VIC","-36.24","142.69"
"3480","Litchfield","VIC","-36.24","142.69"
"3480","Rich Avon","VIC","-36.24","142.69"
"3480","Rich Avon East","VIC","-36.24","142.69"
"3480","Rich Avon West","VIC","-36.24","142.69"
"3480","Swanwater West","VIC","-36.24","142.69"
"3482","Massey","VIC","-36.23","142.86"
"3482","Morton Plains","VIC","-36.23","142.86"
"3482","Warmur","VIC","-36.23","142.86"
"3482","Watchem","VIC","-36.23","142.86"
"3482","Watchem West","VIC","-36.23","142.86"
"3483","Ballapur","VIC","-35.98","142.75"
"3483","Birchip","VIC","-35.98","142.75"
"3483","Birchip West","VIC","-35.98","142.75"
"3483","Curyo","VIC","-35.98","142.75"
"3483","Jil Jil","VIC","-35.98","142.75"
"3483","Karyrie","VIC","-35.98","142.75"
"3483","Kinnabulla","VIC","-35.98","142.75"
"3483","Marlbed","VIC","-35.98","142.75"
"3483","Narraport","VIC","-35.98","142.75"
"3483","Whirily","VIC","-35.98","142.75"
"3485","Banyan","VIC","-35.64","142.77"
"3485","Watchupga","VIC","-35.64","142.77"
"3485","Willangie","VIC","-35.64","142.77"
"3485","Woomelang","VIC","-35.64","142.77"
"3487","Lascelles","VIC","-35.61","142.58"
"3488","Speed","VIC","-35.4","142.44"
"3488","Turriff","VIC","-35.4","142.44"
"3488","Turriff East","VIC","-35.4","142.44"
"3489","Tempy","VIC","-35.34","142.48"
"3490","Big Desert","VIC","-35.2","141.6"
"3490","Boinka","VIC","-35.2","141.6"
"3490","Kulwin","VIC","-35.2","141.6"
"3490","Mittyack","VIC","-35.2","141.6"
"3490","Murray-Sunset","VIC","-35.2","141.6"
"3490","Ouyen","VIC","-35.2","141.6"
"3490","Torrita","VIC","-35.2","141.6"
"3490","Tutye","VIC","-35.2","141.6"
"3491","Patchewollock","VIC","-35.38","142.19"
"3494","Carwarp","VIC","-34.46","142.23"
"3494","Colignan","VIC","-34.46","142.23"
"3494","Iraak","VIC","-34.46","142.23"
"3494","Nangiloc","VIC","-34.46","142.23"
"3496","Cardross","VIC","-34.29","142.15"
"3496","Cullulleraine","VIC","-34.29","142.15"
"3496","Lindsay Point","VIC","-34.29","142.15"
"3496","Meringur","VIC","-34.29","142.15"
"3496","Merrinee","VIC","-34.29","142.15"
"3496","Neds Corner","VIC","-34.29","142.15"
"3496","Red Cliffs","VIC","-34.29","142.15"
"3496","Sunnycliffs","VIC","-34.29","142.15"
"3496","Werrimull","VIC","-34.29","142.15"
"3498","Irymple","VIC","-34.23","142.18"
"3500","Mildura","VIC","-34.18","142.16"
"3500","Mildura West","VIC","-34.18","142.16"
"3501","Hattah","VIC","-34.85","142.33"
"3501","Koorlong","VIC","-34.85","142.33"
"3501","Mildura Centre Plaza","VIC","-34.85","142.33"
"3501","Mildura South","VIC","-34.85","142.33"
"3501","Nichols Point","VIC","-34.85","142.33"
"3502","Mildura","VIC","-37.97","145.26"
"3505","Birdwoodton","VIC","-34.2","142.06"
"3505","Cabarita","VIC","-34.2","142.06"
"3505","Merbein","VIC","-34.2","142.06"
"3505","Merbein South","VIC","-34.2","142.06"
"3505","Merbein West","VIC","-34.2","142.06"
"3505","Wargan","VIC","-34.2","142.06"
"3505","Yelta","VIC","-34.2","142.06"
"3506","Cowangie","VIC","-35.28","141.4"
"3507","Walpeup","VIC","-35.19","142.02"
"3509","Linga","VIC","-35.17","141.69"
"3509","Underbool","VIC","-35.17","141.69"
"3512","Carina","VIC","-35.22","141.09"
"3512","Murrayville","VIC","-35.22","141.09"
"3512","Panitya","VIC","-35.22","141.09"
"3515","Marong","VIC","-36.74","144.13"
"3515","Shelbourne","VIC","-36.74","144.13"
"3515","Wilsons Hill","VIC","-36.74","144.13"
"3516","Bridgewater","VIC","-36.59","143.92"
"3516","Bridgewater North","VIC","-36.59","143.92"
"3516","Bridgewater On Loddon","VIC","-36.59","143.92"
"3516","Derby","VIC","-36.59","143.92"
"3516","Leichardt","VIC","-36.59","143.92"
"3516","Yarraberb","VIC","-36.59","143.92"
"3517","Bears Lagoon","VIC","-36.3","143.92"
"3517","Brenanah","VIC","-36.3","143.92"
"3517","Glenalbyn","VIC","-36.3","143.92"
"3517","Inglewood","VIC","-36.3","143.92"
"3517","Jarklin","VIC","-36.3","143.92"
"3517","Kingower","VIC","-36.3","143.92"
"3517","Kurting","VIC","-36.3","143.92"
"3517","Powlett Plains","VIC","-36.3","143.92"
"3517","Rheola","VIC","-36.3","143.92"
"3517","Salisbury West","VIC","-36.3","143.92"
"3517","Serpentine","VIC","-36.3","143.92"
"3518","Berrimal","VIC","-36.5","143.46"
"3518","Borung","VIC","-36.5","143.46"
"3518","Fentons Creek","VIC","-36.5","143.46"
"3518","Fernihurst","VIC","-36.5","143.46"
"3518","Fiery Flat","VIC","-36.5","143.46"
"3518","Kurraca","VIC","-36.5","143.46"
"3518","Kurraca West","VIC","-36.5","143.46"
"3518","Mysia","VIC","-36.5","143.46"
"3518","Nine Mile","VIC","-36.5","143.46"
"3518","Richmond Plains","VIC","-36.5","143.46"
"3518","Skinners Flat","VIC","-36.5","143.46"
"3518","Wedderburn","VIC","-36.5","143.46"
"3518","Wedderburn Junction","VIC","-36.5","143.46"
"3518","Wehla","VIC","-36.5","143.46"
"3518","Woolshed Flat","VIC","-36.5","143.46"
"3518","Woosang","VIC","-36.5","143.46"
"3520","Kinypanial","VIC","-36.33","143.84"
"3520","Korong Vale","VIC","-36.33","143.84"
"3521","Pyalong","VIC","-37.12","144.88"
"3522","Glenhope East","VIC","-37.13","144.75"
"3522","Tooborac","VIC","-37.13","144.75"
"3523","Argyle","VIC","-36.94","144.73"
"3523","Costerfield","VIC","-36.94","144.73"
"3523","Derrinal","VIC","-36.94","144.73"
"3523","Heathcote","VIC","-36.94","144.73"
"3523","Heathcote South","VIC","-36.94","144.73"
"3523","Knowsley","VIC","-36.94","144.73"
"3523","Ladys Pass","VIC","-36.94","144.73"
"3523","Moormbool West","VIC","-36.94","144.73"
"3523","Mount Camel","VIC","-36.94","144.73"
"3523","Redcastle","VIC","-36.94","144.73"
"3525","Barrakee","VIC","-36.27","143.43"
"3525","Buckrabanyule","VIC","-36.27","143.43"
"3525","Charlton","VIC","-36.27","143.43"
"3525","Chirrip","VIC","-36.27","143.43"
"3525","Granite Flat","VIC","-36.27","143.43"
"3525","Lake Marmal","VIC","-36.27","143.43"
"3525","Nareewillock","VIC","-36.27","143.43"
"3525","Terrappee","VIC","-36.27","143.43"
"3525","Wooroonook","VIC","-36.27","143.43"
"3525","Wychitella","VIC","-36.27","143.43"
"3525","Wychitella North","VIC","-36.27","143.43"
"3525","Yeungroon","VIC","-36.27","143.43"
"3525","Yeungroon East","VIC","-36.27","143.43"
"3527","Bunguluke","VIC","-36.06","143.39"
"3527","Dumosa","VIC","-36.06","143.39"
"3527","Glenloth","VIC","-36.06","143.39"
"3527","Glenloth East","VIC","-36.06","143.39"
"3527","Jeruk","VIC","-36.06","143.39"
"3527","Ninyeunook","VIC","-36.06","143.39"
"3527","Teddywaddy","VIC","-36.06","143.39"
"3527","Teddywaddy West","VIC","-36.06","143.39"
"3527","Thalia","VIC","-36.06","143.39"
"3527","Towaninny","VIC","-36.06","143.39"
"3527","Towaninny South","VIC","-36.06","143.39"
"3527","Wycheproof","VIC","-36.06","143.39"
"3527","Wycheproof South","VIC","-36.06","143.39"
"3529","Kalpienung","VIC","-35.78","143.26"
